,avrB_RI-1,avrB_RI-2,avrB_RI-3,avrB_RI-4,avrB_RI-5,avrB_RI-6,avrB_RII-1,avrB_RII-2,avrB_RII-3,avrB_RII-4,avrB_RII-5,avrB_RII-6,avrB_RIII-1,avrB_RIII-2,avrB_RIII-3,avrB_RIII-4,avrB_RIII-5,avrB_RIII-6,avrB_RIV-1_,avrB_RIV-2,avrB_RIV-3,avrB_RIV-4,avrB_RIV-5,avrB_RIV-6,avrB_RV-1,avrB_RV-2,avrB_RV-3,avrB_RV-4,avrB_RV-5,avrB_RV-6,avrB_RVI-1,avrB_RVI-2_,avrB_RVI-3,avrB_RVI-4,avrB_RVI-5,avrB_RVI-6,control_1,control_2,control_3,control_4,control_6,C_RI-1,C_RI-2,C_RI-3,C_RI-4,C_RI-5,C_RI-6,C_RII-1,C_RII-2,C_RII-3,C_RII-4,C_RII-5,C_RII-6,C_RIII-1,C_RIII-2,C_RIII-3,C_RIII-4,C_RIII-5,C_RIII-6,C_RIV-1,C_RIV-2,C_RIV-3,C_RIV-4,C_RIV-5,C_RIV-6,C_RV-1,C_RV-2,C_RV-3,C_RV-4,C_RV-5,C_RV-6,C_RVI-1_,C_RVI-2_,C_RVI-3_,C_RVI-4,C_RVI-5_,C_RVI-6,EV_RI-1,EV_RI-2,EV_RI-3,EV_RI-4,EV_RI-5,EV_RI-6,EV_RII-1,EV_RII-2,EV_RII-3,EV_RII-4,EV_RII-5,EV_RII-6,EV_RIII-1,EV_RIII-2,EV_RIII-3,EV_RIII-4,EV_RIII-5,EV_RIII-6,EV_RIV-1,EV_RIV-2,EV_RIV-4,EV_RIV-5,EV_RIV-6,EV_RV-1,EV_RV-2,EV_RV-3,EV_RV-4,EV_RV-5,EV_RV-6,EV_RVI-1,EV_RVI-2,EV_RVI-3,EV_RVI-4,EV_RVI-5,EV_RVI-6
Colwelliaceae,0.0,0.00010983149478292572,0.00017898931574686155,0.0,6.927867744485829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.267921295389595e-05,0.0,0.0,0.0,0.00013785824380146156,0.0009908290254936267,0.0,5.6745124980415644e-05,0.0,0.0,0.0,0.0,0.00042086823950983874,0.0,0.0006187552766893117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536813950591172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012718111428957574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989573025908909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008156097803529914,0.0,8.829783089237243e-05,0.0002567215475207891,0.0,0.0,0.0,0.0,0.0,0.00037256840219695476,0.0,5.0907042966003855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007337359770387492,0.0,0.0,0.0,0.0002990636149059664,0.0,0.00044214961647798777,0.0,0.0,0.0,9.55886701619763e-05,0.0015274688135682045
Symphyonemataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scytonemataceae,0.0,0.0,3.502939816497112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9515879719742354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.236671041097644e-05,0.0,0.0001816417773042983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293250804792182e-05,0.0,0.0,2.1980520069119744e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.62054761717816e-05,0.0,3.5583833746782695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.170259310740118e-05,0.0,0.0003383533774756933,0.0,0.0002106687118026978,0.0,0.0,0.0,0.0,0.0,4.856086101270289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005270712836882668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017558620858709628,0.0,0.0,0.0,0.0,0.0,0.0,0.0013452110738737038
Beijerinckiaceae,0.0,0.0007031781455816374,0.005347765548318196,0.009038678493441242,0.0022177268929238453,0.0,0.0,0.00015045166867942074,0.00025447303603445343,0.00013115848715240517,0.0004118890586899293,0.0,0.0,0.0,0.004427616520813305,0.0,0.0,0.000482206171830243,0.0006514434498371025,0.00021446624559931445,0.00013629488101815206,0.0,0.001235660738201409,0.008458160604564974,0.0012581091757438336,0.0023977889957737166,0.0001402374716074773,0.0011562020071214949,0.0003286004477761967,0.0012426488316936576,0.004311263886959232,0.0006813914705517919,0.004555701142234795,0.006058744719762028,0.0005362209681281182,0.0004993405003966265,0.0,0.0,0.0,0.0,0.0,9.904438676629755e-05,0.0004884631070013487,9.186523304777887e-05,0.0008809230477988094,0.0003467379961997669,0.00019954048141651554,0.000103859456925748,0.000818380578809901,0.0,0.0004885537446753552,0.0007950887919239136,0.00023968983220927885,0.0,8.492556230572723e-05,0.0001715782439453322,0.0003801111075980693,0.000636737594749267,0.0010741905704231816,7.896159400580469e-05,0.0,0.0009312700278219522,0.001363177392627626,0.002053838728623198,0.0003756823043313786,0.02506467817088204,0.0019637835491819544,0.00022612495662922277,0.0008218088175586785,0.0010946481447925095,0.0005887891289949471,0.016234347580771046,0.000810980696594207,0.0029864485659316094,0.007155924409759442,0.0,0.0022162831977865505,0.00014165557151286725,0.00045052912868081527,0.001800432911095929,0.0007007497706881303,0.00015019955475691475,0.00023516024568510463,0.0028937544925775357,0.0,0.0005223409546690729,0.000109462828157738,0.0004303605184130918,0.00017223329304506496,0.0002668968229696121,0.0012241282220554115,0.0,0.001262149617415683,0.0004256904772078462,0.0011715176581497887,0.0011495053543073804,0.0,0.0,0.0,0.0,0.005950324169648585,0.0007592928103666481,0.006086120299132669,0.0026325830315997115,0.00497823503400363,0.0,0.006793897098440453,0.0005054359999474558,0.0004839988156266183,0.0014714318044441034,0.0007343889541624913,0.000977936874920553
Comamonadaceae,0.001708902150251649,0.007285929082863503,0.031032672411777627,0.04751746490211548,0.009435549017162299,0.0013929489243191824,0.0015158284072949672,0.0041386566232681455,0.005016737333509065,0.0021046291389398095,0.0030214219104582165,0.0025251787482015197,0.0008266522290946226,0.0011472719103589226,0.015447274800813187,0.0024310668755932368,0.001059416794411916,0.00221077172084897,0.02705073535067052,0.0011799166544418187,0.005748817318266997,0.005096133428215617,0.009873523730010585,0.06165725524490125,0.010382500743307857,0.019987542915321323,0.002443198796013753,0.004505715651764707,0.005875487327575953,0.0072164215328498135,0.09092296171295472,0.0017962867796121854,0.05267038826156826,0.03182647018668316,0.006813317355967555,0.004120789528036396,0.0,0.011922107818701585,0.0,0.008680980855768773,0.0,0.001089813654805779,0.004292294319075636,0.005643741524454282,0.003634892891215363,0.004848555937349216,0.0009148336940729192,0.0016189599318173515,0.00431483597297497,0.00237088277962028,0.0073169199443518665,0.008384064358153384,0.001142862773498987,0.0031205199987697245,0.0010512677247311289,0.0024385689991925077,0.0037177520003670757,0.007590055936236441,0.010600140257433877,0.001520464670276161,0.0019089290531038934,0.01344922674388657,0.0015624406147080226,0.0034974602147860366,0.0049949353670271385,0.15417639925348,0.011704371712825677,0.0033174899116476695,0.013865315343887767,0.01018066121893309,0.006478614826441026,0.15359573201953353,0.014872420096821538,0.02717330911110801,0.29964441569835104,0.0008935335648761697,0.010160998563046454,0.001039117787854758,0.023753731963336428,0.010099560906831447,0.004069456796930413,0.002065860709830929,0.002515659317387605,0.021061366837744584,0.001818193458025771,0.0030653155200315815,0.002509272372611511,0.004011918835204723,0.003158553464444415,0.0019578279435655973,0.0034796033164811732,0.0015812490433482183,0.011187388368352985,0.005464659447983861,0.008097905307875871,0.009486251611253488,0.10747977716993104,0.002391302628631484,0.006490654146953091,0.002326472721399876,0.025270325110124885,0.0045254708927108325,0.031390930606363394,0.020690758881794752,0.04634971919330775,0.0063433896298754145,0.050355925754413916,0.0074152754114560305,0.0029586539451936936,0.007645553598134067,0.002581331929279036,0.017934197562372876
Planococcaceae,0.0,0.0003406902620018303,0.0008328200895086943,0.0003649371266999101,0.00042979604013362285,0.00012266966122877817,0.0,0.0001822348246425043,0.0,7.943296380954016e-05,0.0,6.949348971449864e-05,0.0,0.0,0.0006540192197372787,0.0,0.0,0.0,0.0002254462634082165,0.0,0.0,0.0,0.0,0.0010244960578372569,0.0010159245026889869,0.0005280592293252615,0.0,0.0,0.0,0.0,0.0008703375479577321,0.0,0.007197522136532961,0.0006219206987408006,0.00023196375229471121,0.0003024134904099155,0.0,0.0,0.0,0.0,0.0,0.0,0.00014791293016230158,0.0,0.00017783657541348683,0.0,0.0,0.00012579993353651839,0.0,0.0,0.0007890153409026756,0.0027687761461828836,0.0001741948158819878,0.0002748077294318622,5.1433111677302334e-05,0.00031173663415263244,0.0,0.00019281235785039582,0.0002478314378639247,9.564235719978214e-05,0.0,0.0,0.0,0.0,0.0002275228963960478,0.0006324923245124434,0.0,0.00013694710793279768,0.0,0.0007576538962880589,0.0,0.008044314343849026,0.0004911508337843923,0.0013912848493866459,0.0,0.0,0.0002368655799518786,0.0,9.095068810927144e-05,0.0007696860871879579,0.0,0.0,0.0,0.00021906654772511084,0.0,0.0,0.0,0.00017375828905599565,0.0,0.0,0.00014827272694564796,0.0,0.0,0.0,0.00010915404920521578,0.0,0.002308579709475877,0.0,0.00142899414949664,0.0,0.0,0.0013795419488930568,0.00276443360981147,0.000455531487602216,0.00046383808906044126,0.0,0.0006857598950993799,0.0,0.0003908295603812116,0.0,0.0,0.002369055211907561
Alteromonadaceae,0.0,0.0004688967775555272,0.001091639951811754,0.0025830929670010013,0.0004225245053981007,0.0,6.299161525410399e-05,0.000429964012461976,0.00012120641864275607,0.0,0.0001961842341330933,0.0001093084147015509,0.0,0.0,0.0015430899582291099,0.0001942791816360441,0.0,0.0001837412216108085,0.0001773056278709157,0.0,0.0,0.0,0.0005044711165881507,0.0008057304389968989,0.0007989892096484121,0.00041530017749291756,0.0,0.0,0.00046954071118913797,0.0,0.0022245929693799843,0.0,0.0037737335192881893,0.0009782379029852433,0.00043783537368568393,0.00023783766908869078,0.0,0.0,0.0,0.0,0.0,0.0,0.00015510448509950317,0.0,0.0,0.0002477288245249444,6.336123073165928e-05,0.0,0.0,0.0,0.00031026653159742473,0.0007574072795598306,4.566605028162816e-05,0.0,4.045034954864839e-05,8.172333222295195e-05,0.00012069885479485681,0.0,0.00029236618096248416,7.521938016624377e-05,0.0,7.392787504498527e-05,0.0,0.0002795002125013301,0.0,0.006964064333389045,0.0009353571391889202,0.00010770412687285995,0.0007828609674137689,0.00029793419008004716,0.0005608847426302806,0.0014059050741452724,0.0,0.0004376788154099894,0.0004544523240661612,0.0,0.0006830505817427589,0.0,0.0,0.0008071083718681291,0.00022251308401450523,0.0,7.467177827774025e-05,0.0,0.0,0.00019903429428115837,0.0,0.0002733096754242017,0.0001640706689113752,0.0002542478257295323,0.0001166113314534217,0.0,0.00040077758938558667,0.0,0.0003433834198252364,0.0010950270360857116,0.0009078087360833999,0.00041405306391640684,0.0,0.0003452809647571527,0.0005966654141896175,0.0003616538855349473,0.0014494204501630872,0.00035825963670125534,0.0029183399136633436,0.0,0.0005393262542086446,0.0,0.00015368691311691782,0.0003114881064247982,0.00023319472640913566,0.0009315896734281969
Prolixibacteraceae,0.0,5.8313888082483036e-05,0.0002534200339541784,0.0,7.356558427992821e-05,0.0,5.483723336399685e-05,0.00024953624694742406,0.0,0.0,0.0,0.0,0.0,0.0,0.00026866681795570185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029794081032652025,0.0,0.0,0.0,3.176306410644385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375648017158078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020257646350564155,0.0002472598113252844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017321580679379683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029997035011442534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kofleriaceae,0.0,0.00018732854497344555,0.0011872159107430415,0.0016052854707333392,0.00039387226372179877,8.993321975352516e-05,5.8720026362139746e-05,6.680121379301008e-05,0.000282467915342887,5.823495490571463e-05,6.096019474793457e-05,7.642199243883405e-05,8.005695178153525e-05,0.0,0.0004315349717300497,0.0,0.0,0.0,0.00016528217447253974,0.0,0.00012103107350954643,0.0,0.0003918849244921838,0.0,0.0003724040673061108,0.0004839222901375874,0.0,0.00038501914673111343,0.00021885010273115443,0.0,0.0015951837067164,3.781760755845463e-05,0.0014950773306577287,0.0012310671753220954,6.80241451749555e-05,0.00033256412323593885,0.0,0.0,0.0,0.0,0.0,0.0,0.00010843990208683634,8.157714868613844e-05,0.0,0.0003079064422164005,5.906457746625653e-05,0.0,9.084115930547554e-05,9.566984039528457e-05,0.0002892267302750815,0.0,0.0,0.00010073535572447228,0.0,3.809075385014036e-05,0.00039379907427287465,7.067858497389809e-05,0.00011355843276562568,0.0,0.0,6.891467624741822e-05,0.00015131421479403612,0.0,0.0,0.0037096097367847656,0.00026157860367429116,5.020024604682238e-05,0.0,0.0005554613395802173,8.714166888326796e-05,0.001965851709393129,0.00036007905642195133,0.0005099986616343802,0.000635452488601538,0.0,0.0001736540562717478,6.289570731026675e-05,0.0001333579654257093,0.000329164815005664,5.18560053847861e-05,0.0,0.0,0.0003212099842758282,4.633751110029513e-05,0.0,0.0,9.554099748750718e-05,7.647235243028771e-05,0.0,5.435184055407295e-05,0.0,9.340001252207618e-05,0.00018900847579299382,0.00020006118456322947,0.0,0.0,0.0,0.000523821634403576,0.00016093338193581337,0.00013905108127985617,0.0,0.0,0.001168878640332406,0.0015302482756578894,0.0,0.0027651439728042723,0.0,0.00014326509255774858,0.00014518273382079595,0.00010869066007451111,0.0013026250389452485
Bacteriovoracaceae,0.0,7.740242953408464e-05,0.0,0.0,0.00039058654057206525,0.000445914937676946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020487921685396942,0.0,0.0,0.00023529653877462427,0.0,0.0,0.0,7.998089339274396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008721207299863302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005376764260555719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268888097798946,0.0,0.0,0.0,0.0,9.443249210749763e-05,0.0,0.0,5.6305558288866645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005057442000659749,0.001575378695592116,0.0,0.0,0.0,8.265342468070393e-05,0.0,0.0,0.00016533236315964618,0.0,0.0,0.0,0.00011499350254435781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.919612673779718e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006231992854253739,0.0,0.0,0.0,0.0,0.0
Bacteroidaceae,0.00012576966630960362,0.00016134077016326316,0.0002629325414415056,0.0020738803652432724,0.00030530792274849463,0.0,7.586084340710892e-05,0.0,0.00014596896916364672,0.0,7.875493378220976e-05,0.0,0.0002068523554568857,0.0,0.00037166884897962387,0.00023397054537973604,0.0,0.0,0.00032029392523566877,0.0,0.0,0.0,0.0,0.0,0.00048111161360605805,0.00016671542503260468,0.0,0.0,0.00018848939508903434,0.0,0.001854746838344867,0.00019542740579375203,0.001363412922872594,0.00035342776371380917,8.788090443274963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028018864911803657,0.0,0.0001684362204649985,0.00019889332348868536,0.0,0.0,0.0,0.0,0.00037365418672043936,0.00011401826020477628,0.0,0.0,0.0,9.841946239136301e-05,0.0,0.0005478611709613895,0.0005281451741329449,0.0,0.0,0.00044515694109324797,0.0,0.0,0.0,0.0035943545257648233,0.00022529024277118882,0.00012970815036321995,0.0,0.0007176046795470532,0.0015761056780298028,0.002539698599045984,0.0,0.0018448390917697617,0.0010945944615933202,0.0,0.0005982532813636063,0.0,0.0,0.00036450042734179034,0.00020097948934589546,0.0,0.0,0.00020748679647783266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010338421921266198,0.0026374835500233237,0.001093274653996771,0.0,0.0,0.0,0.0010778468222243445,0.00043554001064215734,0.0,0.001294356943662164,0.0017572793323846934,0.0,0.0012990219206420182,0.0,0.0,0.0,0.0,0.004487656209515082
Cryomorphaceae,0.0,0.0,0.00016020916157416352,0.00031591243204358283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018835467218731962,0.0,0.00020768753085417552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268089859826698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.537763666247521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016396816568657724,0.0,0.0015474805095388076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012835415842370982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032837497927649034,0.0,0.0,0.0,0.0,0.000557981675732453,0.0005936367127615977,0.0,0.0,0.0,0.0,0.0010254012799507082
Phyllobacteriaceae,0.001028626029608045,0.008467110084144561,0.06086920419937741,0.05936539278523808,0.02753643297639164,0.0013461729009392647,0.0011374719688096336,0.0035291277894650935,0.0023876580991662533,0.0005640377986346807,0.005152872054157824,0.0017495384215684322,0.0018327540094894724,0.0004891525861504229,0.0415432401430967,0.0019135631046896533,0.0003011296973970516,0.0015081407570460654,0.003711060021419845,0.0008384517476500797,0.0010656845403908591,0.003008485596194061,0.009937630043069743,0.05555259288124723,0.003934843300638785,0.020395792841646505,0.0007675580553827305,0.00519817246494123,0.007065614937243408,0.0032387414679556064,0.02106850620304092,0.0016649294499744638,0.04832046500926277,0.037416717076813065,0.0038033701918821806,0.0039043245622177765,0.0,0.0,0.0,0.0,0.0,0.0009293091948943752,0.006588248741953375,0.0016520688321697186,0.009413468972155684,0.0032533575966098103,0.0009361197044491024,0.00024362195438085274,0.0038393321501679067,0.0008423776385233333,0.006621304430996916,0.002486707725078867,0.0008995803690333634,0.0005321878497155184,0.0006640297724839766,0.002146502121565078,0.002575797840504406,0.021408097248745536,0.006759239986794184,0.00080261704771596,0.000697623323149004,0.010376230504299264,0.002398192353324874,0.0039000155721591397,0.00220308433908301,0.3952258784143036,0.012130252179604022,0.003536125035308145,0.004883526061800717,0.0168734819991014,0.009360897373303746,0.07096862508178473,0.004914296325410666,0.036283750960779716,0.02088871060004826,0.0005714524823517821,0.014220002114683656,0.0005537997887146958,0.002465869199862874,0.018135154393015593,0.0032874816356690123,0.002583690253229513,0.0028806442604557606,0.026868561874996016,0.0013872137995536316,0.0017970322690040496,0.0006847085838807198,0.0038697185838351363,0.0010773485041703898,0.00020868562046748537,0.004977134476488278,0.0008668076562770484,0.007730481911712038,0.005491955378801971,0.011626220401405403,0.016178290313293108,0.012667139590280341,0.001019559403923218,0.0030748501274324,0.0017004315885700508,0.023262680265534116,0.005640037787284202,0.030931644478801566,0.03322856619347429,0.07335796068178768,0.007489598379377251,0.02124849019340659,0.008694367095888045,0.002018329870362302,0.010993733411690992,0.0038281063785540422,0.010705032219948578
Simkaniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001638671978615875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Propionibacteriaceae,0.002046423463944346,0.008121737338546169,0.0108738297886642,0.015114734414841156,0.006934118157658253,0.002126785484492708,0.0021601072450277868,0.0049147725173355325,0.00311730611286036,0.0016832067521915922,0.0028031441420260602,0.0024766227703234243,0.0033657361603956475,0.0016682669907247326,0.010331143067308738,0.0033311089588446974,0.0047927146364639675,0.0018002429707087314,0.007600201427665661,0.002502115366111352,0.005247372144945397,0.005486525124741478,0.011532875811629819,0.013815046270806866,0.019081392410730553,0.009579081034273644,0.003926663591837074,0.007081763240356185,0.0153347437475638,0.006765557316306099,0.09724330840486901,0.0048691277232220465,0.09312811600919706,0.03474377639625884,0.004334468706679367,0.004077962361074162,0.03761078335957967,0.0910147005776412,0.0542767014704609,0.01840877108596535,0.24756892486134913,0.0020799397427437314,0.003609212847680403,0.003108118439225616,0.002740659523490804,0.002123778007993238,0.0010863910458973139,0.002059886776207137,0.0026256473104074463,0.004357307145577417,0.004179864018968622,0.003478526209572839,0.0014541236431387912,0.0037057063017802536,0.0011889622284961732,0.0027023672432906916,0.008278005561762145,0.009100074799881796,0.004774197805084038,0.003777010085126076,0.0027758051933236528,0.007152697392541585,0.003975948629232793,0.005134615634178113,0.005259571531082941,0.10173859769477472,0.015121188730935528,0.0031657609917803294,0.004602146240044277,0.008392333191918474,0.0048084621710914105,0.09556162338594473,0.014665287995280392,0.026533544089983756,0.025045827199085782,0.0017053337190867195,0.009582200698472142,0.001156858072611938,0.002890905834303216,0.012479516979785603,0.0036108210758030203,0.0029789687505988303,0.005761447128541116,0.006963122259815302,0.0020698680476681597,0.00438768009515748,0.0019156065113145114,0.0025941270738959804,0.004420670718300982,0.008095899959158076,0.003998833509964037,0.004454933064404067,0.007607985290840922,0.010677775258726896,0.004941419509019712,0.020116417404536534,0.02445972533694885,0.013691603199185212,0.010552395221294551,0.005497313773391291,0.04165242179705249,0.015502285010178253,0.07100499697706623,0.03422370480237438,0.015636821180307913,0.011175263957386014,0.11757259444777134,0.004717419950241077,0.003199781671372683,0.013924155684428282,0.004141152886440541,0.10838840075921857
Ruminococcaceae,0.0,0.0004323846119590422,0.00103347949615217,0.001111577632941495,0.00032728354419542125,0.0,0.0,0.0,0.0,0.0,8.442359968611202e-05,7.055773278009751e-05,0.0006652238639237977,0.0,0.000531228044858345,0.0,0.0,0.00011860353158081398,0.00022889881160349462,0.0,0.000670462352805823,0.0005257643886672598,0.00043417625058648704,0.0036406491864261815,0.001031482659454471,0.0003574307190296191,0.0,0.0,0.00020205658835394357,0.0,0.002209165361732978,0.00010474699350299014,0.0012179578395873265,0.0011366009445546335,9.420644446735447e-05,0.00030704473660915705,0.0,0.0,0.0,0.0,0.0,0.0,0.0004004749622442411,0.00011297596034084743,0.0,0.00021320937642947013,0.0,0.0,0.0,8.832859257271746e-05,0.00020027463655776696,0.0,0.0,0.0,0.0,0.0,0.00015582034680004315,0.0001957651411348024,0.00012581339949360674,0.0,0.0,0.0005726384304446967,0.0,0.001082491299109629,0.0,0.001284356983704647,0.00024150630767463474,0.0002780887097835168,0.0006063968095436913,0.00019231420588358865,0.00048272899390827483,0.0027225024205108483,0.0004986724573374125,0.0002825182762509637,0.0011733817832891699,0.0,0.0004809860136167733,0.0,0.0003693741312542611,0.0005209821858851187,0.00028726093530561633,0.0001847155706077036,0.00028920031777905197,0.00044484279028002364,0.0,0.0,0.0,0.0003528385458237261,0.0,0.0,0.0,0.0,0.00038804823215113354,0.0,0.0004433026614336455,0.0014136628952138963,0.0,0.0,0.0004836260574371035,0.0,0.00038514289104331795,0.00046688954888112085,0.0,0.000462507626357577,0.0009418828749459008,0.0,0.0013925236343293001,0.0006215857249847901,0.00019840741771086533,0.00040212630724371223,0.0,0.0012026677985937787
Eggerthellaceae,0.0,0.0007136253420616102,0.0034335460184522783,0.004368079596354556,0.0007716603119331752,0.000880969578213019,0.00019173692434855773,0.0006543726256063355,0.00036893395776752425,0.0,9.952584299412223e-05,0.00016635911903312058,0.0,0.0,0.0023484659139989096,0.0,0.0,0.0001398201036978802,0.0005396914433853069,0.0,0.0005927992685716926,0.0021693579126610286,0.0012796113144994178,0.004905042539521591,0.0024320019899107224,0.0012641107612923806,0.0002033157077610867,0.00041906422495027686,0.0009528071469689164,0.0018015871494135843,0.007292194695803345,0.0003704544535501449,0.005169002650928302,0.0026798470469229308,0.0004997641804162088,0.0,0.0,0.0,0.0,0.0,0.0,0.00014359414330797801,0.0002360572657621118,0.0005327433434631451,0.00042571953342965344,0.00012567482908979114,9.643098890559218e-05,0.00045172503647908016,0.003262833163643016,0.00010412938643897004,0.0009444042712162234,0.00014408955628081457,0.00020850079791156448,0.0016446422520870585,0.0001231247298548454,0.0,0.00018369450519250857,0.0016154941913068838,0.0005191190190763768,0.0008013473525334466,0.00014372629187301038,0.00045005048140360135,0.0009881644798964736,0.0,0.0008169939823099776,0.01741227793903986,0.0017082511725926726,0.0,0.00023829100663468552,0.00045343324689951537,0.0005690827000394886,0.00427936184451284,0.0008818173510544033,0.001998341912190386,0.0062247778117136415,0.0,0.0011340558481650858,0.00020537166315328956,0.0008709003626944234,0.001074813026201921,0.0005079720632359143,0.0006532760844322147,0.0004545791386633339,0.0002622095827889698,0.0006052185198653912,0.0009087453132788666,0.0007934937832704791,0.0,0.00024970311767666615,0.0,0.0005324208137910691,0.0,0.0019823475837742474,0.0027772393391627555,0.0006532544105670761,0.0,0.0,0.0,0.0017104207084030413,0.0,0.004086357836211378,0.0,0.0044118160501379795,0.001635732007718004,0.0038863055612101145,0.0,0.007387322987886949,0.0,0.0,0.0014221838396140177,0.0005323570379441653,0.004253426539805132
